process_id,frequency,top_k,expected_periods,engine_periods,maximum_abs_label_proxy_difference,mean_abs_label_proxy_difference,identity_passed
RAW_XS003_CORE10,monthly,50,101,101,0.0005570051653443348,1.1474775337456527e-05,True
RAW_XS003_CORE10,weekly,5,443,443,1.0655301012317542e-05,2.4052598314851518e-08,True
RAW_XS003_CORE10,weekly,10,443,443,5.32765050636954e-06,1.2026299240540136e-08,True
RAW_XS003_CORE10,weekly,20,443,443,0.0013910370216404025,3.949692372154603e-06,True
RAW_XS003_CORE10,weekly,50,443,443,0.004999450357598913,1.364154398918607e-05,True
STATIC_DIM5,monthly,5,101,101,0.005570051653442796,8.297857360126778e-05,True
STATIC_DIM5,monthly,10,101,101,0.002955082742316706,8.413110612510061e-05,True
STATIC_DIM5,monthly,20,101,101,0.0022156573116693945,8.662945174444418e-05,True
STATIC_DIM5,monthly,50,101,101,0.0013790106027117173,5.85352736415145e-05,True
STATIC_DIM5,weekly,5,443,443,0.007539903732253085,4.398141272664113e-05,True
STATIC_DIM5,weekly,10,443,443,0.017671982893618557,8.042153398462694e-05,True
STATIC_DIM5,weekly,20,443,443,0.002161203578094977,1.504182672453747e-05,True
STATIC_DIM5,weekly,50,443,443,0.0024847288561116246,1.701010122921712e-05,True
STATIC_EQ10,monthly,5,101,101,0.008586196580762408,0.00011465231768717839,True
STATIC_EQ10,monthly,10,101,101,0.004431314623338352,0.0001341750044277013,True
STATIC_EQ10,monthly,20,101,101,0.00221565731166886,9.10826819672466e-05,True
STATIC_EQ10,monthly,50,101,101,0.0008862629246677647,3.930898192959434e-05,True
STATIC_EQ10,weekly,5,443,443,0.029708628571158614,7.813705938645329e-05,True
STATIC_EQ10,weekly,10,443,443,0.002648304913562916,1.3294562100691996e-05,True
STATIC_EQ10,weekly,20,443,443,0.004462037142341174,2.3231871589305552e-05,True
STATIC_EQ10,weekly,50,443,443,0.0011128526645769327,1.287590325343295e-05,True
