transfer_id,frequency,top_k,path_type,cost_bps,peak_date,trough_date,recovery_date,depth,decline_sessions,recovery_sessions,duration_sessions,recovered
WEEKLY_TOP5,weekly,5,p00_overlay,10.0,2024-12-09,2024-12-19,2025-01-06,-0.06813856156036269,8,10,18,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2021-02-12,2022-07-01,2024-07-08,-0.4031060687705429,348,505,853,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2018-06-01,2018-12-24,2020-08-04,-0.28827988420002415,142,405,547,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2025-01-23,2025-04-04,2025-04-23,-0.21584330582901134,50,12,62,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2025-11-03,2026-02-05,2026-04-07,-0.18626843948595662,64,41,105,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2024-07-12,2024-09-06,2024-09-20,-0.15824653096595476,39,10,49,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2020-10-13,2020-10-30,2020-12-22,-0.13446068480531026,13,36,49,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2018-01-26,2018-02-08,2018-02-23,-0.0996664002274128,9,10,19,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2018-03-12,2018-04-25,2018-05-09,-0.09610710683061996,31,10,41,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2024-10-16,2024-11-14,2024-11-19,-0.090458243518866,21,3,24,True
WEEKLY_TOP5,weekly,5,p00_overlay,20.0,2024-12-09,2024-12-19,2025-01-06,-0.06836149539426939,8,10,18,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2020-02-19,2020-03-23,2020-08-03,-0.2657605698805021,23,92,115,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2018-08-29,2018-12-24,2019-10-30,-0.21845578954514344,80,214,294,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2022-03-29,2022-06-16,2022-08-25,-0.15933635811747016,55,48,103,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2025-01-23,2025-04-08,2025-05-12,-0.12805443281588968,52,23,75,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2022-08-25,2022-09-26,2022-11-07,-0.11481409448266877,21,30,51,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2023-07-31,2023-10-27,2023-12-08,-0.10619688657969595,63,29,92,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2021-02-12,2021-03-08,2021-04-27,-0.08737866604897504,15,35,50,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2021-11-08,2022-03-08,2022-03-29,-0.0850132754316798,82,15,97,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2026-02-25,2026-03-30,2026-04-08,-0.08235275557501642,23,6,29,True
WEEKLY_TOP50,weekly,50,matched_static,0.0,2024-07-16,2024-08-05,2024-08-19,-0.07384869680277484,14,10,24,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2020-02-19,2020-03-23,2020-08-04,-0.2663601464207227,23,93,116,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2018-08-29,2018-12-24,2019-11-15,-0.2202860490689319,80,226,306,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2022-03-29,2022-06-16,2022-08-25,-0.16081739325242328,55,48,103,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2025-01-23,2025-04-08,2025-05-13,-0.12979458678497502,52,24,76,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2022-08-25,2022-09-26,2022-11-07,-0.11530383816731093,21,30,51,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2023-07-31,2023-10-27,2023-12-08,-0.10781950610348856,63,29,92,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2021-02-12,2021-03-08,2021-07-01,-0.08798750456471605,15,81,96,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2021-11-08,2022-03-08,2022-03-29,-0.08792177198309958,82,15,97,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2026-02-25,2026-03-30,2026-04-08,-0.0829925220473905,23,6,29,True
WEEKLY_TOP50,weekly,50,matched_static,5.0,2024-07-16,2024-08-05,2024-08-19,-0.07434349246818972,14,10,24,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2020-02-19,2020-03-23,2020-08-05,-0.2669593361601639,23,94,117,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2018-08-29,2018-12-24,2019-11-19,-0.22211228708077102,80,228,308,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2022-03-29,2022-06-16,2022-11-07,-0.1622960748381852,55,99,154,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2025-01-23,2025-04-08,2025-05-13,-0.131531610276014,52,24,76,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2023-07-31,2023-10-27,2023-12-08,-0.10943943934636868,63,29,92,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2021-11-08,2022-03-08,2022-03-29,-0.09082162847121855,82,15,97,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2021-02-12,2021-03-08,2021-07-12,-0.08859604200885263,15,87,102,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2026-02-25,2026-03-30,2026-04-08,-0.08363193971620198,23,6,29,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2024-07-16,2024-08-05,2024-08-19,-0.07483811240218552,14,10,24,True
WEEKLY_TOP50,weekly,50,matched_static,10.0,2018-01-26,2018-02-08,2018-03-09,-0.0715294620925424,9,20,29,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2020-02-19,2020-03-23,2020-08-12,-0.26815655597519494,23,99,122,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2018-08-29,2018-12-24,2020-01-02,-0.22575273158282827,80,257,337,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2021-11-08,2022-06-16,2022-11-22,-0.1702317099284426,152,110,262,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2025-01-23,2025-04-08,2025-05-13,-0.1349962859206406,52,24,76,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2023-07-31,2023-10-27,2023-12-11,-0.11267126307033781,63,30,93,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2021-02-12,2021-03-08,2021-08-06,-0.08981221407359452,15,106,121,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2026-02-25,2026-03-30,2026-04-08,-0.08490972919892903,23,6,29,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2024-07-16,2024-08-05,2024-08-19,-0.07582682520038164,14,10,24,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2018-01-26,2018-02-08,2018-06-06,-0.07213425191887246,9,81,90,True
WEEKLY_TOP50,weekly,50,matched_static,20.0,2020-09-02,2020-10-30,2020-12-17,-0.06927986092052985,41,33,74,True
WEEKLY_TOP50,weekly,50,naked,0.0,2020-02-19,2020-03-23,2020-08-05,-0.3432635479312537,23,94,117,True
WEEKLY_TOP50,weekly,50,naked,0.0,2018-08-29,2018-12-24,2019-11-15,-0.2862288877103891,80,226,306,True
WEEKLY_TOP50,weekly,50,naked,0.0,2022-03-29,2022-06-16,2022-08-25,-0.21004688691741302,55,48,103,True
WEEKLY_TOP50,weekly,50,naked,0.0,2025-01-23,2025-04-08,2025-05-13,-0.1732586038529298,52,24,76,True
WEEKLY_TOP50,weekly,50,naked,0.0,2022-08-25,2022-09-26,2022-11-07,-0.15244596517330744,21,30,51,True
WEEKLY_TOP50,weekly,50,naked,0.0,2023-07-31,2023-10-27,2023-12-08,-0.14422625932014022,63,29,92,True
WEEKLY_TOP50,weekly,50,naked,0.0,2021-02-12,2021-03-08,2021-06-30,-0.11604170107726286,15,80,95,True
WEEKLY_TOP50,weekly,50,naked,0.0,2021-11-08,2022-03-08,2022-03-29,-0.1143527083463366,82,15,97,True
WEEKLY_TOP50,weekly,50,naked,0.0,2026-02-25,2026-03-30,2026-04-08,-0.11022611445948671,23,6,29,True
WEEKLY_TOP50,weekly,50,naked,0.0,2024-07-16,2024-08-05,2024-08-19,-0.0998740722728797,14,10,24,True
WEEKLY_TOP50,weekly,50,naked,5.0,2020-02-19,2020-03-23,2020-08-12,-0.3439877919906482,23,99,122,True
WEEKLY_TOP50,weekly,50,naked,5.0,2018-08-29,2018-12-24,2019-11-26,-0.288470816585643,80,233,313,True
WEEKLY_TOP50,weekly,50,naked,5.0,2022-03-29,2022-06-16,2022-11-07,-0.21191292151264185,55,99,154,True
WEEKLY_TOP50,weekly,50,naked,5.0,2025-01-23,2025-04-08,2025-05-13,-0.17547665896676712,52,24,76,True
WEEKLY_TOP50,weekly,50,naked,5.0,2023-07-31,2023-10-27,2023-12-11,-0.14631273756083318,63,30,93,True
WEEKLY_TOP50,weekly,50,naked,5.0,2021-11-08,2022-03-08,2022-03-29,-0.11813021870777374,82,15,97,True
WEEKLY_TOP50,weekly,50,naked,5.0,2021-02-12,2021-03-08,2021-07-01,-0.11683416754881237,15,81,96,True
WEEKLY_TOP50,weekly,50,naked,5.0,2026-02-25,2026-03-30,2026-04-08,-0.11105889479428765,23,6,29,True
WEEKLY_TOP50,weekly,50,naked,5.0,2024-07-16,2024-08-05,2024-08-19,-0.10052437399626046,14,10,24,True
WEEKLY_TOP50,weekly,50,naked,5.0,2018-01-26,2018-02-08,2018-03-09,-0.09525772003637312,9,20,29,True
WEEKLY_TOP50,weekly,50,naked,10.0,2020-02-19,2020-03-23,2020-08-12,-0.34471140549240864,23,99,122,True
WEEKLY_TOP50,weekly,50,naked,10.0,2018-08-29,2018-12-24,2019-12-20,-0.2907061381497089,80,250,330,True
WEEKLY_TOP50,weekly,50,naked,10.0,2021-11-08,2022-06-16,2022-11-08,-0.21487899944855748,152,100,252,True
WEEKLY_TOP50,weekly,50,naked,10.0,2025-01-23,2025-04-08,2025-05-13,-0.1776893495486378,52,24,76,True
WEEKLY_TOP50,weekly,50,naked,10.0,2023-07-31,2023-10-27,2023-12-11,-0.148394576700411,63,30,93,True
WEEKLY_TOP50,weekly,50,naked,10.0,2021-02-12,2021-03-08,2021-07-12,-0.1176261073352538,15,87,102,True
WEEKLY_TOP50,weekly,50,naked,10.0,2026-02-25,2026-03-30,2026-04-08,-0.11189106548141114,23,6,29,True
WEEKLY_TOP50,weekly,50,naked,10.0,2024-07-16,2024-08-05,2024-08-19,-0.1011743634138853,14,10,24,True
WEEKLY_TOP50,weekly,50,naked,10.0,2018-01-26,2018-02-08,2018-06-06,-0.09565342261046439,9,81,90,True
WEEKLY_TOP50,weekly,50,naked,10.0,2020-09-02,2020-10-30,2020-12-16,-0.08903636094858314,41,32,73,True
WEEKLY_TOP50,weekly,50,naked,20.0,2020-02-19,2020-03-23,2020-08-28,-0.34615674244656425,23,111,134,True
WEEKLY_TOP50,weekly,50,naked,20.0,2018-06-12,2018-12-24,2020-01-13,-0.2952777014326341,135,264,399,True
WEEKLY_TOP50,weekly,50,naked,20.0,2021-11-08,2022-06-16,2023-07-12,-0.22611415822407677,152,267,419,True
WEEKLY_TOP50,weekly,50,naked,20.0,2025-01-23,2025-04-08,2025-05-16,-0.18209868341419233,52,27,79,True
WEEKLY_TOP50,weekly,50,naked,20.0,2023-07-31,2023-10-27,2023-12-13,-0.15254437496971196,63,32,95,True
WEEKLY_TOP50,weekly,50,naked,20.0,2021-02-12,2021-03-08,2021-08-10,-0.11920840777294761,15,108,123,True
WEEKLY_TOP50,weekly,50,naked,20.0,2026-02-25,2026-03-30,2026-04-08,-0.11355357921717713,23,6,29,True
WEEKLY_TOP50,weekly,50,naked,20.0,2024-07-16,2024-08-05,2024-08-21,-0.10247340563090512,14,12,26,True
WEEKLY_TOP50,weekly,50,naked,20.0,2018-01-26,2018-02-08,2018-06-08,-0.09644456858508321,9,83,92,True
WEEKLY_TOP50,weekly,50,naked,20.0,2020-09-02,2020-10-30,2020-12-17,-0.09263914404484885,41,33,74,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2022-03-29,2022-06-16,2023-11-20,-0.21004688691741258,55,359,414,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2018-06-12,2018-12-24,2019-04-05,-0.20508563093190113,135,70,205,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2020-02-19,2020-03-23,2020-06-08,-0.18476844148886018,23,53,76,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2025-01-23,2025-04-08,2025-05-02,-0.13097206380485205,52,17,69,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2021-11-08,2022-03-08,2022-03-29,-0.11936398573841678,82,15,97,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2021-02-12,2021-03-08,2021-09-23,-0.11604170107726275,15,139,154,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2026-02-25,2026-03-30,2026-04-08,-0.11022611445948738,23,6,29,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2020-06-08,2020-06-11,2020-08-03,-0.09461234742242719,3,36,39,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2020-10-13,2020-10-30,2020-12-01,-0.07827073816481023,13,21,34,True
WEEKLY_TOP50,weekly,50,p00_overlay,0.0,2018-01-26,2018-02-08,2018-03-08,-0.07307659366434571,9,19,28,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2021-11-08,2022-06-16,2023-12-11,-0.21354349001389772,152,373,525,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2018-06-12,2018-12-24,2019-04-05,-0.20837298493407896,135,70,205,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2020-02-19,2020-03-23,2020-06-08,-0.18521786593188827,23,53,76,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2025-01-23,2025-04-08,2025-05-08,-0.13270616274620783,52,21,73,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2021-02-12,2021-03-08,2021-09-27,-0.11683416754881182,15,141,156,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2026-02-25,2026-03-30,2026-04-08,-0.11105889479428799,23,6,29,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2020-06-08,2020-06-11,2020-08-04,-0.09461234742242708,3,37,40,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2020-10-13,2020-10-30,2020-12-01,-0.07856615188819338,13,21,34,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2018-01-26,2018-02-08,2018-03-08,-0.07373659289660506,9,19,28,True
WEEKLY_TOP50,weekly,50,p00_overlay,5.0,2024-08-30,2024-09-06,2024-09-16,-0.06008065679419228,4,6,10,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2021-11-08,2022-06-16,2023-12-13,-0.2190560054134586,152,375,527,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2018-06-12,2018-12-24,2019-04-26,-0.21164743027969812,135,84,219,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2020-02-19,2020-03-23,2020-08-04,-0.18566709454026542,23,93,116,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2025-01-23,2025-04-08,2025-05-08,-0.1344371812031756,52,21,73,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2021-02-12,2021-03-08,2021-09-27,-0.11762610733525425,15,141,156,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2026-02-25,2026-03-30,2026-04-08,-0.11189106548141092,23,6,29,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2020-10-13,2020-10-30,2020-12-01,-0.07886151844694278,13,21,34,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2018-01-26,2018-02-08,2018-03-08,-0.07439635710335546,9,19,28,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2024-08-30,2024-09-06,2024-09-16,-0.06038384507534711,4,6,10,True
WEEKLY_TOP50,weekly,50,p00_overlay,10.0,2024-07-16,2024-08-05,2024-08-15,-0.049431219610703736,14,8,22,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2021-11-08,2022-06-16,2024-01-19,-0.2299698111212264,152,399,551,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2018-06-12,2018-12-24,2019-09-18,-0.2181577871293232,135,184,319,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2020-02-19,2020-03-23,2020-08-06,-0.1865649645057893,23,95,118,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2025-01-23,2025-04-08,2025-05-12,-0.13788999597000506,52,23,75,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2021-02-12,2021-03-08,2021-10-14,-0.11920840777294794,15,154,169,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2026-02-25,2026-03-30,2026-04-08,-0.11355357921717779,23,6,29,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2020-10-13,2020-10-30,2020-12-01,-0.07945211007054465,13,21,34,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2018-01-26,2018-02-08,2018-03-09,-0.07571518044032644,9,20,29,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2024-08-23,2024-09-06,2024-09-17,-0.06109310580903493,9,7,16,True
WEEKLY_TOP50,weekly,50,p00_overlay,20.0,2024-07-16,2024-08-05,2024-08-15,-0.05011221899287621,14,8,22,True
