transfer_id,frequency,top_k,path_type,cost_bps,year,return
MONTHLY_TOP50,monthly,50,matched_static,0.0,2026,0.3587354802621816
MONTHLY_TOP50,monthly,50,matched_static,5.0,2018,-0.06234959872107315
MONTHLY_TOP50,monthly,50,matched_static,5.0,2019,0.22431989312348777
MONTHLY_TOP50,monthly,50,matched_static,5.0,2020,0.1108054759902053
MONTHLY_TOP50,monthly,50,matched_static,5.0,2021,0.11834081405209163
MONTHLY_TOP50,monthly,50,matched_static,5.0,2022,0.013257458309749337
MONTHLY_TOP50,monthly,50,matched_static,5.0,2023,0.13941291286410307
MONTHLY_TOP50,monthly,50,matched_static,5.0,2024,0.26266456098833957
MONTHLY_TOP50,monthly,50,matched_static,5.0,2025,0.1883100376357758
MONTHLY_TOP50,monthly,50,matched_static,5.0,2026,0.3566353379070677
MONTHLY_TOP50,monthly,50,matched_static,10.0,2018,-0.06575908656722418
MONTHLY_TOP50,monthly,50,matched_static,10.0,2019,0.21945289387140687
MONTHLY_TOP50,monthly,50,matched_static,10.0,2020,0.1063863363113966
MONTHLY_TOP50,monthly,50,matched_static,10.0,2021,0.11446932930521836
MONTHLY_TOP50,monthly,50,matched_static,10.0,2022,0.009370784227438422
MONTHLY_TOP50,monthly,50,matched_static,10.0,2023,0.13511876508294307
MONTHLY_TOP50,monthly,50,matched_static,10.0,2024,0.2580894424140472
MONTHLY_TOP50,monthly,50,matched_static,10.0,2025,0.18375474416210236
MONTHLY_TOP50,monthly,50,matched_static,10.0,2026,0.3545378215837729
MONTHLY_TOP50,monthly,50,matched_static,20.0,2018,-0.07254387022189535
MONTHLY_TOP50,monthly,50,matched_static,20.0,2019,0.2097719329459642
