cik10,companyfacts_error_code,companyfacts_http_status,companyfacts_object_key,companyfacts_raw_record_id,companyfacts_raw_sha256,companyfacts_raw_size_bytes,exception_review_status,exception_reviewed_date,explicit_missing,fact_value_state,imputation_applied,imputation_policy,imputed_fact_rows,periodic_form_amendments_included,periodic_form_bases,periodic_form_count,reason_code,schema_version,source,status,submissions_cik10,ticker
0000047111,,200,,9e9a5f6fac8db2fbf6e2abbfdd1274c8ad842bb39f949135057681c51c172f77,de40b2a5ca74d1b7d757250abf69cd08c7c76ada94f4af1b37b4023bd82c0d0d,329882,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000047111,
0000047217,,200,,2270a7152454495fa9dbd5d2718ed6bca793fbdf28a06aefce7955932e8e861a,7ed62589f4f9e7ca1734841177c465c7d0da492b56ec6ce00be64b621312a3d0,336323,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000047217,
0000048039,,200,,078d89c918752c2acd0ef7e9203f209f929163c36bb5609a76c5f94d64e13b8c,d412a6740c462f99f9b95616d2231cbf6ed09d46e668184672ec6314964b9d46,264606,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000048039,
0000048465,,200,,49a779b7eff71a71db380a1b5fb3df1f5ba53aee5b4900fd6270c8bfc168c2ed,3bfcdf9be9119fb472e2892fdf647ef922b4a065c97ee577dbceac2af0d233e8,243301,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000048465,
0000048898,,200,,7dc2aca00d5198a7c662afa96b00e2bd009aa80dd67069780187c24fb1cd019b,402e7ce363064f18b247e891644eeb2c2609b1946ed8b713c38df92a9b0b1da0,250861,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000048898,
0000049071,,200,,0b041f941a4d6341cd69918a2488a2d07ee7362c808b49f5a6439a6f80ce424d,811459c8f16fb1c0313294c78e3e3983f7ce600ebd637e557a6bfd6f6ba28cbe,290536,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000049071,
0000049196,,200,,257ca8b6102c5d9bfc7d33a8b87e11b6b7a64e80c976d46b97728031b5d781de,01530fb370a77815c76975ae3eeef44439cdfc186f1fc4f44fc1de48876d19f5,419963,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000049196,
0000049826,,200,,fb7f7743f5a8371770feb651d9a4da8e1feff9d43e0fce351ecdaea9a700dad7,27be3b727c92f72b2b0d34b2c0dfb055c5eeefee6501713adc40a9aba645d441,241042,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000049826,
0000050104,,200,,5c4ab925448a1c22211188692956d7bf9736d429ddcc90379a5a5eca903c96a8,3147ac4606b74038416e4a562f31dfa58353e9700adfccaf12e41907ed21525e,151610,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000050104,
0000050863,,200,,1ddade657cb34580e6c19ac66c2fec5c46439903da226c62ce4b2d780e21897e,ba30745d163087212e5e201268ae3cacab0d4ecf97e5dded36faf1c9fe3112af,305804,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000050863,
0000051143,,200,,1522beeab8b32893f46dbb97ebb6b0b24e0123e737ded1a3d449219b63f91770,304cef8ae1545d51df5328e6163557cd8c6636ae210bcf797ecd2616a0da1d06,382971,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000051143,
0000051253,,200,,150af7a881d8d9d9a1fbcbdde8e45641039073c851d7a3679e0f8382f2e61a62,f468c1c727527e744a319f96734e8e40ac59f0c7f1a1b21421b89c1a4db19d7c,272230,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000051253,
0000051434,,200,,120e110c04735ea3e3721cd449d88c985a46c5e25c499a023dfae9e0a12ec93b,d79c804fae4ae0a09e40594e0039a85de84812a68ae550582e6c736ab6dadb64,332169,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000051434,
0000051644,,200,,6278e98406d18b5d2056ab82059b8bc1a1334baba72dfba4062f04a1c4e18a99,90b356fcb0102014f242dab1a060f7524800ea4563d88cf7c7af1531452764ea,283873,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000051644,
0000052988,,200,,1b544e190d881895053273d0d42a650f16e0ac24eb62c1cbe2b814cd6174911e,e6f180d2c5ee6aa9fd5625fc5a5e533ff3d7c6e397c68c630301d7c865cc9d0d,322612,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000052988,
0000054480,,200,,cb1144e61c8a8ed63c4584cce34bbc84b862b406bbdb79d83ea70ceddfc89135,70d65b035769aa13796dc756fd3bef00791ae5e6e53050633670742c0ae51280,171317,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000054480,
0000055067,,200,,08c8a224763265b67692676ea4352749c0ce49c3a6c4e2af9bf2c2bb36967fee,2872bdb031e0752fdc614958087d0b36fcbe388c364d1f5d66599bd787273ea5,303730,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000055067,
0000055785,,200,,d5d05660f61a0cb8dba2d13fcdf2652a54c741e7e4d0a5fd1f939ac606976851,9ae528b8179e24572d8be672c183f1ee2e4b1ab8572b8c6d9e46fc8bc12f1cb0,254163,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000055785,
0000056873,,200,,e35cb975ab15df864d468266bb916a374bba08f97534de3fa1f4938b5b053715,0e9275f4115a07aab7d3657290b57540bd1df9339f2864036ef52d5b9fe1225f,262661,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000056873,
0000058492,,200,,badb595aaa7e30407cd0814140b4780ea347aff602bedd4ebdc2989ff7f06c30,12dd8d33a809cc8805c01ca424fcf857f5f53892cab207e378f86dbb77490e59,311356,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000058492,
0000059478,,200,,09fa715e2151e955401c3f04ce754012b6ad814b6a3b1c14f55f178e04dcdba0,f5f0bcc63008ad5422f857e3a5c760a39c555b22505a22cbd54a329910522760,258212,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000059478,
0000059558,,200,,2cb69efd104cbe87ecc89c582b856063757e628430131a6f1663521db33530e2,fa6183b654977b8d0fa185e79ededfae03e4bba8def3bd7c3cdcf495b407b4b0,318745,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000059558,
0000060086,,200,,435a2c4d143ce9f41a498513827d32c62e08320f8fb9cc510c7b293b7b401a4c,ed37608252bfb2282689af46dca4a8f109f57804563c1cf75088ffc0481cecc0,329493,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000060086,
0000060667,,200,,c7697e6137cc621b5b3f041bdeba1beca9f69214e3f5cd50d58a58a7e4799eb6,5559a21524332a3c681bd6496ae2a0c7cf2d7c37b47c396717af2152da367c51,246191,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000060667,
0000062709,,200,,305fa3055c4fd4b1879818a56978895d862a08ee84b19920cae43110142a25b5,6b7c777854146ed283d85ac989a0b0b69c7df77c32eb1d27ef5e985b18dd446e,337628,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000062709,
0000062996,,200,,71d4ea7b26fda4fac6195ac2f7b095a2fc8ea13397fbee8b52e976c32f228ac5,b57874d02045ac4487cfa602d9d06839c3f8b3a6a4f1195a879f6da9e3dceac5,288343,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000062996,
0000063276,,200,,2de8632b6d080c66618fcbdcc2095ac1da46476b2f2dbbd46d6b3b50b32aab30,0805b6074903db81db96573ef613f442d7094f58087f90b79f01e3f6b7bfd3ce,296973,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000063276,
0000063754,,200,,a17329ac8cd56e17a8cb1c9d8536cf14f2a14b5affc00739002c60835703b756,2f5723853cf3fa77c3e63e8d586872f313b7d8db39c5024c5c850a141096dda8,222491,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000063754,
0000063908,,200,,6ea4d4c63c219532f205a020478b456cfb13cb8281ae66f090098cabf1171a86,83c113a03710bd2ddfee7e33bc5afceacad27cc03788c01079b6858348b4d2fd,250669,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000063908,
0000064040,,200,,3fc4547b27ef2acc47b0355fa817727c6ce36faf97a53dc37044641f8cfcecac,36ac2362f03f5b227e9f1a4bb2ac68336b53045164f5444938908675efe7d65c,295229,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000064040,
0000064670,,200,,e476a337f3c85a885111ed1d0ffb8249e41c632b30ca740751fdc4e5216ae8a4,3b00418a69db375516c200643f5b60f429ccc7f15e646f61885b742e5a8ca27c,105772,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000064670,
0000064803,,200,,d557785c4ec9f3c835679dde84e745f57d4a7fd1958d2cf51c121095cac29a6c,88253d676620de290322c5265c4134872eb8b6db0de33864f8fe8c1503a35cc1,303508,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000064803,
0000065984,,200,,d8ef57d77eb3dfd6912ac48bba09dd20099aa13bbd0d5e8dc792ade60bbc4b80,f0e2685f4ea77d616fee739ea82bcc55408e86a5ee5639d8c0fb2328997dcabf,348026,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000065984,
0000066740,,200,,11fa982bacd33a93cf085e1f62d2c94a62b3fd6c567e3bab5089365de226747a,7d3dc29f2f3b8446eb73bdc46408faedf00a8645e952c24d2f7655cc2dd721e4,354975,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000066740,
0000068505,,200,,e9a622d73fefe9ef7a5becb538e9e4bd1de10b9c4b34ccacc015891d8aea4d8d,a9ce45c526ad68badcc5c978f01cb0523c01aac857d5c303e243d78665a6c9df,357995,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000068505,
0000069499,,200,,fd26f6b09317cffe396bf5f13c7d7e0140083ae28e5c3e66d3c4bb63640e5e2e,032c67011f01c170347f69661cf178a3be285c1a305fdcc526e5a75e4de5087b,109417,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000069499,
0000070318,,200,,28290c44057486dacaaf79b4ed455b20766620874f1a632344394adc25b20bca,0973a975528467bca10ec252825a3c15995e0cf6e6ae7e39af0208dc3c7a06fe,291347,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000070318,
0000070858,,200,,a3814576974142a48ce4a2eb00e972ab7524841c9edf543018730a57108564a6,32bc7430dc580f7a75ad0ff3b815472727c6c1080f3763fd72d5d8defd5e4fbd,472239,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000070858,
0000072207,,200,,307b07a49e38c4f9db4799e846f87c95503a33147994f3e22850ea63e7dfb2b6,d0b362d1631500df8c42afcccdd10f6f49f68c4f1aeb0b9751d766ba0226da73,215563,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000072207,
0000072331,,200,,67c5a606fe82147cbd8a71524d258bc6f96690cfeb30b9ff85e1cc01636e6f98,784d0b7e66012a300d84ae3bec166d882eefb5e4d5a039c1d447ddca5127cfbf,244250,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000072331,
0000072333,,200,,63e1fb544be99d46e3632420e114b03e308e295fc7beca47eb5adc90fdcff23d,cdd6533ab8bff036996e81f6e34dd12dbc88276e91810fd210ebc7611f59d605,196134,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000072333,
0000072741,,200,,afef66a601040f8edc5b7bcd0ad0213a70ecdbb3af25cd0f8c5a7638ef377173,815c4dcae77a6ac218c65b6d22af1db2a01c4743a35dcb560627197dd72ec82a,267223,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000072741,
0000072903,,200,,e025cf9f8476454ebf98f702670238949e301d4d4c7f0f90bd5dacb5dd6d4bdc,6e3558f970ab355abeb3e37c6e869b330c5e9e02b3c4d80fdd360e8d37550d16,302769,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000072903,
0000072971,,200,,c0b745c94d00fd8597461ea045586bae47a3bf2a21a49bfabfda18184046348d,f8ff4374b1fb17e4627605a6e9ca5de3571ec059c0a962c09301806966bc31e9,510677,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000072971,
0000073124,,200,,f4d68c37677eed2283c4dfeb4888e9c9d71c8ef57190dbcb2cedae045502be2f,3bcdb7e83464719bcd368f85d9fce1bad605fd00b3dd94f4cb5409a87b99cb93,387045,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000073124,
0000073309,,200,,b6bd446e484411504b4cd955e06cf0c1d3b1fef122e5d5d9799239a56c445e37,3a900b90cb4d245a5e919707324b30c62ab74cfe31bf864aa7a978856a41f3b8,283911,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000073309,
0000074208,,200,,1b6fc14389ac4a218af102d6894b408d7f4647b0f07ce8d4aeabac4103de43c4,d212e5478aa5d1b611bfcc8e1c1f081c6c5ee3b98a2f0d1d6b70c10d1d9ce066,289450,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000074208,
0000075362,,200,,4ef29f48d59d9b77a488e60587c239e10579a100f8dc3174c59ff39d6a33b3b4,9dd704539a615428eacd5f0b2ac7ecb80f7574fa4a40691d669f64ffe2fc5629,218772,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000075362,
0000075677,,200,,a43c162a974bdfe81e76189ccf45fc54b5c1ee4dae7c0008611d0a99cd9d435d,f1e79dd396d5bcc1a2cde30727286e13f9077ef06699224b4e311b1f808dd0fd,245093,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000075677,
0000075829,,200,,6bc3aac7cf291cbe9afd4dea1f1a784514a18a09efc5f10b9d365aad5d324bdb,ce38ce6df3c5b02af4099373e3154a79e0a9a3b23ac61d067f0c631db747f1c6,93885,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000075829,
0000076334,,200,,c5269fb33c16860bbfb1e55a7750e6601e1fbb78af5ef873e4a1dc50ad74bce7,dd4d2c9707c4dec2e005f918aa155542ed3552d455b05c5d999e211889851b52,276213,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000076334,
0000077360,,200,,8d98c2b29f380b3816483aa762e0fa531fffb586aaf03cd38bbcf6d3ee2fa724,c4e1560934476786c94d64fe77e62282e7946267557059b87e32e4daa8a14b63,327694,,,False,observed_source_available,False,none,0,True,10-K|10-Q|20-F|40-F,,companyfacts_http_success,cross_sectional_alpha.sec_source_applicability.v1,sec_companyfacts,available,0000077360,
