factor_id,frequency,state_id,state_bin,observations,calendar_years,episodes,mean_factor_return,mean_control_return,mean_active_return,active_ir,active_hit,mean_rank_ic,rank_ic_positive_fraction,relative_log_contribution,tail_mean,mean_factor_turnover,mean_factor_cost,mean_eligible_count,worst_episode_relative_mdd
XS003_MOM_12_7,monthly,MKT_AVG_CORR63,high,29,6,7,0.036059174772756004,0.016035351459929504,0.020023823312826504,1.6728225595564796,0.6896551724137931,0.026710920824658223,0.6206896551724138,0.5654229482609027,-0.04547300248957031,0.9273968711479887,0.0007909828703380706,497.48275862068965,-0.1195851913945033
XS003_MOM_12_7,monthly,MKT_BREADTH_RSP63,low,49,8,14,0.009748681871138348,0.005606604872208622,0.004142076998929726,0.44776478824870514,0.5102040816326531,0.008296197249179644,0.5102040816326531,0.20874655384151072,-0.04872902519917022,0.9666167578321152,0.001034998121966824,498.0612244897959,-0.07423676352800412
XS003_MOM_12_7,monthly,MKT_BREADTH_RSP63,mid,23,9,17,0.03744641081248667,0.009249143172520888,0.028197267639965776,1.9204645856662705,0.6956521739130435,0.05645868511873375,0.6086956521739131,0.5915877617127059,-0.0442745697328607,0.9081913668016867,0.00091350835700184,496.7391304347826,-0.018364150016928593
XS003_MOM_12_7,monthly,MKT_BREADTH_RSP63,high,29,9,10,0.027289923404070854,0.018659391321041035,0.008630532083029819,0.5108184378935919,0.5862068965517241,-0.02925421458759027,0.5862068965517241,0.20477969042685165,-0.06772166586433916,0.8728790295166037,0.0009348135959013338,498.51724137931035,-0.11879387349811532
XS003_MOM_12_7,monthly,MKT_DD252_SEVERITY,low,24,7,17,0.019043041880837025,0.003447323005362754,0.015595718875474271,1.1962955008554756,0.5833333333333334,0.01835216494062415,0.4583333333333333,0.3471755400539265,,0.9592017732109775,0.0010844734741265536,498.4166666666667,-0.021714599215560404
XS003_MOM_12_7,monthly,MKT_DD252_SEVERITY,mid,29,9,17,0.014492344390731342,0.005214062647481289,0.009278281743250053,1.0809712837075731,0.6206896551724138,0.03866892270643803,0.5862068965517241,0.2525127183124682,-0.047736127538477446,0.928745549778747,0.0012101905333300204,498.51724137931035,-0.05544411407424377
XS003_MOM_12_7,monthly,MKT_DD252_SEVERITY,high,48,9,14,0.026105200971244368,0.016554848148140195,0.009550352823104171,0.6082811666282577,0.5416666666666666,-0.014690823274190011,0.5833333333333334,0.40542574761467354,-0.05977845381770991,0.9085760609488921,0.0007856730338114062,497.25,-0.11958519139450341
XS003_MOM_12_7,monthly,MKT_LOG_RV21,low,22,8,17,0.004407121809174095,-0.0049858961504238705,0.009393017959597965,1.1046810380501506,0.5454545454545454,0.05653381640020046,0.5454545454545454,0.197604074712501,,0.9747172837409465,0.0010529873998704733,497.54545454545456,-0.05544411407424377
XS003_MOM_12_7,monthly,MKT_LOG_RV21,mid,36,8,20,0.01960006129414435,0.011055220606675806,0.008544840687468544,0.7305697425293244,0.5555555555555556,0.02341286784930599,0.6111111111111112,0.26937162049432495,-0.046005348635669074,0.909636510176132,0.0010892214383246617,498.22222222222223,-0.0385797275935732
XS003_MOM_12_7,monthly,MKT_LOG_RV21,high,43,9,13,0.030879110527906983,0.01721576868570672,0.013663341842200267,0.8344379722148526,0.6046511627906976,-0.028602697755322426,0.5116279069767442,0.5381383107742423,-0.061501107604915374,0.9157074376174972,0.0008478488346910962,497.7906976744186,-0.1195851913945033
XS003_MOM_12_7,monthly,MKT_TREND126,low,38,7,10,0.04196802986695079,0.018458632481414054,0.02350939738553674,1.6603233652681504,0.6578947368421053,0.01555198740736865,0.5789473684210527,0.8415257845207825,-0.04639236493326901,0.92528628301213,0.0008260008889788127,497.4736842105263,-0.1195851913945033
XS003_MOM_12_7,monthly,MKT_TREND126,mid,19,8,13,0.01982366560247666,0.013084274485210002,0.006739391117266659,0.39904213458585597,0.42105263157894735,0.002944681726900556,0.5789473684210527,0.08935306992389004,-0.06692794659082107,0.9017199343974794,0.0012319866266627321,498.94736842105266,-0.028385487137130738
