factor_id,frequency,pair_id,left_state,right_state,left_bin,right_bin,observations,calendar_years,mean_active_return,active_ir,mean_rank_ic,relative_log_contribution
XS003_MOM_12_7,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,high,49,8,-0.008093209128605566,-2.3774875671952582,-0.06592414721209476,-0.40603413569647817
XS003_MOM_12_7,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,low,71,8,0.001609133034281897,0.6105697094270512,0.04640782712358347,0.099907899807999
XS003_MOM_12_7,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,mid,79,8,-0.0015667997479149485,-0.45598087137720955,-0.008707697125606612,-0.1597084459575635
XS003_MOM_12_7,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,high,72,9,0.003546433736663198,0.8998810990673396,0.006924927400931489,0.24250128540271698
XS003_MOM_12_7,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,low,10,7,-0.00219092223971602,-0.7851461155411071,-0.010394191316122264,-0.02463281609769672
XS003_MOM_12_7,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,mid,26,7,0.005455412700210844,2.3156799011345552,0.021386377146785016,0.135668544260413
XS003_MOM_12_7,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,high,40,8,0.0018272157690471026,0.527073030383879,0.008872096768955992,0.05394736454955618
XS003_MOM_12_7,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,low,10,5,-0.0035638414543487373,-2.064443510262571,0.004178206727355258,-0.03702216902081312
XS003_MOM_12_7,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,mid,39,6,0.00908870999068914,2.8128099428185576,0.04601915323449457,0.33947933504529876
XS003_MOM_12_7,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,high,96,9,0.0032728407427740427,0.8394386874449611,-0.00925702682617223,0.2572297596807198
XS003_MOM_12_7,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,low,26,7,0.0013270820021855432,0.4062585177618024,-0.020891756161905046,0.023010164445345222
XS003_MOM_12_7,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,mid,4,2,0.00873407475881638,2.2985156798852904,0.1520574785118466,0.033538633920972435
XS003_MOM_12_7,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,high,6,4,0.0023544864048190748,0.9895130421502928,-0.12868624806534415,0.012818689203086958
XS003_MOM_12_7,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,low,75,9,0.0024102982598279508,0.845063738000818,0.031159092770253055,0.16065353905580126
XS003_MOM_12_7,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,mid,20,7,-0.0024454437598302125,-0.9823140013429102,0.0033042539133224815,-0.05176710250706579
XS003_MOM_12_7,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,high,31,6,0.004672871578550313,1.3567626710252572,-0.02320333499373227,0.13053246311990085
XS003_MOM_12_7,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,low,124,8,0.0021827050700316585,0.5786916422908289,0.018785074630481666,0.21075132623480416
XS003_MOM_12_7,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,mid,78,7,0.003177389765884311,1.0071085635078136,0.009374615847617236,0.20810540117157636
XS003_MOM_12_7,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,high,79,6,0.0024438851416320163,0.626915318052084,0.010421201902138152,0.17972764302620894
XS004_HIGH_52W,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,low,3,3,-0.013753242449862904,-5.261134653228579,0.010502516681866402,-0.04118703579932741
XS004_HIGH_52W,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,mid,7,4,-0.01167985598443896,-1.7041354801870237,-0.0977681787923076,-0.07762058902416405
XS004_HIGH_52W,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,high,28,7,-0.006580985107311603,-0.48377227011620044,-0.012614995821699013,-0.13142420165791968
XS004_HIGH_52W,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,low,3,3,-0.0008167093954788059,-0.08240613582441843,0.05376400586839799,-0.0027298551140280264
XS004_HIGH_52W,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,mid,13,5,0.007799146500489766,1.2007236589318742,0.07798748314041469,0.10251376684423023
XS004_HIGH_52W,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,high,3,3,0.0009009985538876997,0.06628702382204962,-0.08551403899182815,0.005689445440452821
XS004_HIGH_52W,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,low,16,8,-0.001541263759369603,-0.20986270484720665,0.08405742525114324,-0.025568607537484883
XS004_HIGH_52W,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,mid,16,7,0.007946122739579543,1.3405164316253892,0.0673992362654709,0.13065697395887244
XS004_HIGH_52W,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,high,12,6,-0.014023743714486217,-1.7768708043685435,-0.14829929846323903,-0.16133436296104145
XS004_HIGH_52W,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,low,16,7,-0.0037949718302463034,-0.5474956542415161,0.06229807788555014,-0.061931849684559837
XS004_HIGH_52W,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,mid,19,7,0.0022825641574017656,0.2967394095569396,0.016647294138676137,0.05043389809297961
XS004_HIGH_52W,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,high,14,7,-0.0075410600943482875,-0.5560584427372802,-0.09202801002565793,-0.06813615617457501
XS004_HIGH_52W,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,low,5,4,0.005869593764275804,0.8270599707649906,0.14448053279944792,0.030243315959357104
XS004_HIGH_52W,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,mid,12,6,0.0030151528512129544,0.5658958243410094,0.07270655136664471,0.038297638343290696
XS004_HIGH_52W,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,high,6,3,-0.01121048845655583,-0.8616697012530402,-0.012061361056403918,-0.05446547783840244
XS004_HIGH_52W,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,low,1,1,-0.03699849522337695,,-0.18145353849695714,-0.03779696472563757
XS004_HIGH_52W,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,mid,5,4,0.013443464648675584,3.107080485472176,0.04381412089843778,0.06681861534266831
XS004_HIGH_52W,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,high,23,8,-0.007696162602464582,-0.6739240822279213,-0.04472144673236047,-0.1644674851655309
XS004_HIGH_52W,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,low,4,3,0.00727027943097705,1.9435921568745138,0.11226054549786305,0.029191659456909404
XS004_HIGH_52W,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,mid,0,0,,,,0.0
XS004_HIGH_52W,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,high,1,1,-0.05992767608201577,,-0.5987976049065478,-0.05800488870505165
XS004_HIGH_52W,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,low,22,8,-0.004432393473629347,-0.7399053386686749,0.05394187982134528,-0.0977207887333586
XS004_HIGH_52W,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,mid,6,3,-0.0036259919181406697,-0.4188195172125877,-0.030274858152610152,-0.02549778430736426
XS004_HIGH_52W,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,high,7,4,-0.005897548850223898,-0.7951193184613802,0.05302981022368784,-0.036943804006276795
XS004_HIGH_52W,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,low,26,8,0.0011937003275734241,0.140133373407725,0.0009268835846817768,0.04568138592847004
XS004_HIGH_52W,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,mid,14,6,0.009078482523786322,0.8004251478691544,0.020921724992497403,0.14041865756934932
XS004_HIGH_52W,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,high,21,6,-0.011342317465039109,-0.8866699121519988,-0.04701504663082918,-0.19812890305308747
XS004_HIGH_52W,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,low,9,3,-0.006154597542055853,-5.975725494822044,0.02751841407374346,-0.05511072963936313
XS004_HIGH_52W,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,mid,28,6,-0.004401788255672267,-1.2627270203318957,-0.05257145100809862,-0.1266227924319984
XS004_HIGH_52W,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,high,123,7,-0.0035434165693291144,-0.8457001809519774,-0.0026291722847937987,-0.3835761414637051
XS004_HIGH_52W,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,low,14,7,0.0017485943375265625,1.111473385440874,0.04852990164164484,0.024605708683971036
XS004_HIGH_52W,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,mid,44,8,-0.00011605027421202315,-0.054862637769591174,-0.009338211284558435,-0.0071694373010140235
XS004_HIGH_52W,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,high,36,8,-0.003264019679632169,-1.6381079490113888,0.024230192576699703,-0.1184736357357908
XS004_HIGH_52W,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,low,68,9,-0.0005640178803016274,-0.4016809005217813,0.02365760384582451,-0.0372956842832582
XS004_HIGH_52W,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,mid,72,7,0.0008270101748735061,0.41768562043437135,0.01536730097861954,0.059273312622294
XS004_HIGH_52W,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,high,49,8,-0.009393251836838057,-4.618908421447877,-0.07337743833785855,-0.46121368203279467
XS004_HIGH_52W,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,low,71,8,-0.0005226537863262808,-0.3457435018878888,0.027494529942300422,-0.0360277833548642
XS004_HIGH_52W,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,mid,79,8,7.241446215423426e-05,0.03161838740122744,-0.016676202704499116,0.0048275982493712725
XS004_HIGH_52W,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,high,72,9,-0.008005402417321152,-1.766237539933289,-0.043384055344087485,-0.5415734981921704
XS004_HIGH_52W,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,low,10,7,-0.002408387776474075,-2.3559642260058618,0.03274784077884877,-0.023849039327012787
XS004_HIGH_52W,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,mid,26,7,-0.001495530853977104,-1.0851224417331224,-0.0047771507935668745,-0.03884522250910415
XS004_HIGH_52W,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,high,40,8,-0.0030339914824995514,-1.2108497859992873,0.023853413113549177,-0.12089715466923599
XS004_HIGH_52W,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,low,10,5,-0.0008071976419734783,-0.7826255574782638,0.025621137747096796,-0.007923882556773286
XS004_HIGH_52W,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,mid,39,6,-0.0009140638702574322,-0.3003887006446938,0.017056145641062656,-0.04050129285098549
XS004_HIGH_52W,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,high,96,9,-0.0032902672203354057,-1.148105590112274,-0.009136252881158194,-0.30079280637088435
XS004_HIGH_52W,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,low,26,7,-0.00339122073067855,-1.9462518376174034,-0.032357563118453274,-0.0872700394268153
XS004_HIGH_52W,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,mid,4,2,0.006068118663833916,4.4755311591866604,0.1604077396758199,0.023918368613890104
XS004_HIGH_52W,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,high,6,4,-0.00837816764904159,-7.864397624509995,-0.22581968228223273,-0.050090384323308784
XS004_HIGH_52W,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,low,75,9,-0.0020647113361766203,-1.4981634930925307,0.009071705512717819,-0.15419330594046174
XS004_HIGH_52W,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,mid,20,7,7.347800135787397e-05,0.03909695955873521,0.029696245272260523,0.001337667994828701
XS004_HIGH_52W,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,high,31,6,-0.005797374754634577,-2.052561805336143,-0.06107617644033159,-0.17936122920889722
XS004_HIGH_52W,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,low,124,8,-0.00037294916599741083,-0.1396396831075577,0.01908485092369113,-0.04967788323166238
XS004_HIGH_52W,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,mid,78,7,-0.0018190642070995738,-0.715364105411351,0.0012970827644994969,-0.13500798449402282
XS004_HIGH_52W,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,high,79,6,-0.006535275032815729,-1.4576692649070373,-0.02001622940879726,-0.47523829156520997
XS007_ST_REV_21,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,low,3,3,0.006667162189863444,1.2577250893520913,-0.04344766750444856,0.01933896389724235
XS007_ST_REV_21,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,mid,7,4,0.01968932710016699,2.702121340516651,0.07153820039843505,0.13027064861105514
XS007_ST_REV_21,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,high,28,7,0.013357876590689639,0.515117678766446,0.03161803652942077,0.10686044243154257
XS007_ST_REV_21,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,low,3,3,0.0107934176019527,1.9677044367275753,0.10456536041558728,0.03108262901255871
XS007_ST_REV_21,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,mid,13,5,-0.0001666093852399353,-0.011620106010473774,-0.0887923369852022,-0.018163105786938395
XS007_ST_REV_21,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,high,3,3,0.013178361807300884,0.9424703551243313,0.07950290962320268,0.03176050677777284
XS007_ST_REV_21,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,low,16,8,-0.009286178334187822,-0.9617177814347814,-0.0329595024888695,-0.1639121127323375
XS007_ST_REV_21,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,mid,16,7,-0.01576883067753706,-1.9820977889317093,-0.03279587233391454,-0.26105736469664054
XS007_ST_REV_21,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,high,12,6,-0.0032011532818164525,-0.23881522838511027,0.018374438844205285,-0.05655523870711471
XS007_ST_REV_21,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,low,16,7,-0.004354605376105672,-0.5447848797279856,-0.022038226557864332,-0.07908104502969368
XS007_ST_REV_21,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,mid,19,7,0.0005008225545814803,0.046634598874308895,-0.023857303781244992,-0.015238138592721218
XS007_ST_REV_21,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,high,14,7,0.013243272180031327,0.3777533288515208,0.003587620156796625,-0.04122223455720153
XS007_ST_REV_21,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,low,5,4,-0.009318539324380514,-0.7504802576497008,0.001578432295304718,-0.054323264321299455
XS007_ST_REV_21,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,mid,12,6,-0.006069092856956809,-0.687696523743646,-0.058872111469116646,-0.0765874204719939
XS007_ST_REV_21,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,high,6,3,0.011992678259033976,0.8889574249254933,0.05674490066782669,0.05744037297460515
XS007_ST_REV_21,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,low,1,1,0.0200692686680366,,0.0007205023608099571,0.01991378952845671
XS007_ST_REV_21,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,mid,5,4,-0.01066568748022192,-0.5973368380963616,-0.003702565177632322,-0.05712426280780866
XS007_ST_REV_21,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,high,23,8,0.005120865674120551,0.39071507757950197,0.04146134485311915,0.06584757208479701
XS007_ST_REV_21,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,low,4,3,-0.011265913831926322,-0.7020524865097446,0.007032973781295364,-0.05196587388529275
XS007_ST_REV_21,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,mid,0,0,,,,0.0
XS007_ST_REV_21,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,high,1,1,0.12515956907333803,,0.3621050293357799,0.11128443601125702
XS007_ST_REV_21,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,low,22,8,-0.007605522606851398,-0.7789875370149305,-0.0019005552875634845,-0.19123183634817803
XS007_ST_REV_21,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,mid,6,3,-0.006734413151855652,-0.5318340896591314,-0.022881734453800196,-0.04917523753556314
XS007_ST_REV_21,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,high,7,4,-0.011054439790478567,-1.9700035693725113,-0.10281312257169338,-0.08210954754230189
XS007_ST_REV_21,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,low,26,8,0.0027085141101018673,0.20066132490796024,0.014411054554276919,0.03298210099653059
XS007_ST_REV_21,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,mid,14,6,0.0007515463452779013,0.1176294653629748,-0.061138995872928134,0.0024299139014830337
XS007_ST_REV_21,monthly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,high,21,6,0.013636803753017044,0.47890832167582764,0.03865986675114407,0.047411413209205576
XS007_ST_REV_21,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,low,9,3,-7.847593476607696e-05,-0.05222378788419943,0.0545766854679208,-0.0017984509808901192
XS007_ST_REV_21,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,mid,28,6,0.0036309132798003313,2.4218826395180617,0.05177608633268812,0.09736263541605751
XS007_ST_REV_21,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,high,123,7,0.0037994893290299765,0.5655737768671789,0.026091512816913263,0.192796860743141
XS007_ST_REV_21,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,low,14,7,-0.006551486522358422,-4.448540119121754,-0.048792440927007505,-0.0926365089331655
XS007_ST_REV_21,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,mid,44,8,-0.0015400052164770998,-0.396709010209016,-0.006844098825644038,-0.08226315385975828
XS007_ST_REV_21,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,high,36,8,0.0013430738597513937,0.4651740575600331,0.05011000110455021,0.032508225088944034
XS007_ST_REV_21,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,low,68,9,-0.0022205825490026966,-1.0992502028326685,-0.01707196456616747,-0.1585625516129275
XS007_ST_REV_21,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,mid,72,7,-0.0013831374348036965,-0.5248145225526332,0.015487149460201716,-0.12023064592479597
XS007_ST_REV_21,weekly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,high,49,8,0.001656939028689314,0.4863349609912145,0.03298217540162361,0.06261214546770735
XS007_ST_REV_21,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,low,71,8,-0.0025991742565389785,-1.3591099398885802,-0.02229576799108945,-0.19215827092357174
XS007_ST_REV_21,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,mid,79,8,-0.002164568234686698,-0.8283625206350861,0.014611121790301315,-0.19451116241727867
XS007_ST_REV_21,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,high,72,9,0.005537126602619373,0.6577697625068315,0.043703398628315564,0.15383941981647337
XS007_ST_REV_21,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,low,10,7,-0.004057671151311037,-2.2110466666586914,0.008805514252781404,-0.04149017706889163
XS007_ST_REV_21,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,mid,26,7,0.0026092015538805493,1.1953008741180993,-0.008873751275104242,0.062443213470147946
XS007_ST_REV_21,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,high,40,8,-0.00037339271404467913,-0.1442761895444735,0.007074233350834158,-0.027840109123638008
XS007_ST_REV_21,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,low,10,5,-0.0018308624330718114,-0.8873011533280387,0.014214679057333129,-0.01934906353451976
XS007_ST_REV_21,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,mid,39,6,0.0009610537728950153,0.25246620589025,0.03436163440616307,0.026936784578633934
XS007_ST_REV_21,weekly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,high,96,9,0.0022202130416740205,0.6682415157901019,0.03333050703803761,0.1619179206069571
XS007_ST_REV_21,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,low,26,7,0.0007005026492128077,0.3418263193193716,0.024861356966335388,0.012133768192971562
XS007_ST_REV_21,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,mid,4,2,0.002593224387301696,1.8407009622775088,0.13084026490322828,0.01026613799562201
XS007_ST_REV_21,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,low,high,6,4,0.00657593659909859,1.7539673551519666,0.049308356250318236,0.03675373358358758
XS007_ST_REV_21,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,low,75,9,-0.0030231179639907467,-1.5815845424377022,-0.011411676936133628,-0.23627578485562928
XS007_ST_REV_21,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,mid,20,7,-0.012663440913501921,-4.825520866325093,-0.05098200243315717,-0.26098862610191326
XS007_ST_REV_21,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,mid,high,31,6,0.0026290738267797857,1.06677164375618,0.0020700333100684997,0.06759725058767974
XS007_ST_REV_21,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,low,124,8,0.0006514014112861122,0.19146964040184022,0.024285370076443956,0.03002736510067925
XS007_ST_REV_21,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,mid,78,7,0.0007436061741548763,0.24945051970014837,0.01554809690374768,0.024709716010311647
XS007_ST_REV_21,weekly,dispersion_x_correlation,MKT_XS_DISP21,MKT_AVG_CORR63,high,high,79,6,0.006069054836775316,0.7634619076982608,0.04635203552948193,0.24556499489100336
XS008_SAME_MONTH_5Y,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,low,3,3,0.028230774470228075,6.165275364568837,0.0011912336920246968,0.08217803202776108
XS008_SAME_MONTH_5Y,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,mid,7,4,0.003832095256072215,0.4302560336925406,0.07374371458096299,0.02093839415421707
XS008_SAME_MONTH_5Y,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,low,high,28,7,0.00896667475300835,0.6287850514861936,0.01528995211992269,0.13473874138776903
XS008_SAME_MONTH_5Y,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,low,3,3,-0.019146687619095142,-3.297790051664861,-0.021130963344853426,-0.05729061665270667
XS008_SAME_MONTH_5Y,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,mid,13,5,0.023343683156045052,1.7217477691680834,0.011648136562886102,0.2795448939399533
XS008_SAME_MONTH_5Y,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,mid,high,3,3,-0.0007188198571041285,-0.050456675427465625,-0.10890024620052484,-0.01023274802268663
XS008_SAME_MONTH_5Y,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,low,16,8,-0.023615151688514663,-3.5783169721208883,-0.021070942345926998,-0.3953849007383553
XS008_SAME_MONTH_5Y,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,mid,16,7,-0.006274893032574572,-0.552156470304098,-0.012166342722566096,-0.10954693016566118
XS008_SAME_MONTH_5Y,monthly,trend_x_volatility,MKT_TREND126,MKT_LOG_RV21,high,high,12,6,-0.008766552612108283,-0.971315698266738,-0.024478371509862675,-0.11498170609180675
XS008_SAME_MONTH_5Y,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,low,16,7,-0.013730166373669694,-1.5427637774938128,0.005903254866280876,-0.23855111573447452
XS008_SAME_MONTH_5Y,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,mid,19,7,-0.000468842896447447,-0.0422180226598117,-0.004978633691537627,-0.027279189102060106
XS008_SAME_MONTH_5Y,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,low,high,14,7,0.0027643794487774353,0.17486367487641244,-0.019787611730128583,-0.041162979908090314
XS008_SAME_MONTH_5Y,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,low,5,4,-0.02396101871138665,-4.6072342304105245,-0.06669998343323538,-0.12075565878139775
XS008_SAME_MONTH_5Y,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,mid,12,6,0.024405316444619563,1.906728332658699,0.06708143068226172,0.2753661511482256
XS008_SAME_MONTH_5Y,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,mid,high,6,3,-0.011413062107903086,-1.0697256493194682,-0.08686918955642194,-0.07272384689720779
XS008_SAME_MONTH_5Y,monthly,breadth_x_volatility,MKT_BREADTH_RSP63,MKT_LOG_RV21,high,low,1,1,-0.011102410927187445,,-0.15790642718763528,-0.011190710847428655
